evolution$generation,evolution$evaluated,nbBoats,ReserveIntegrale,ZonesExclusionPeche,PrixPoisson,LongueurFilet,LongueurFiletEtrangers,objective$om_sumBiomass,objective$om_capitalTotal,evolution$samples,om_capitalTotal,om_capital_moyen_2,om_sumBiomass,om_capital_moyen_1,mySeed
1720,1720,556.1233028473569,2.264625915162671,false,2444.709946870913,1278.2543823690316,1459.1644590013948,112751.4503557215,45887.31064839983,1,"[45887.31064839983]","[23039.87141373998]","[112751.4503557215]","[22847.43923465985]","[1687329526]"
1720,1720,367.24851922424034,5.906186778689833,false,2661.813544426659,1676.5592031770634,2087.1939827260103,235278.35846724454,195715.28821756004,1,"[195715.28821756004]","[121456.67589019028]","[235278.35846724454]","[74258.61232736976]","[1822838609]"
1720,1720,203.63820328416466,5.986059905772542,true,2438.360058267899,2860.898917089108,3888.2991609737123,251384.85979392283,514424.6651620945,1,"[514424.6651620945]","[321863.7267118493]","[251384.85979392283]","[192560.93845024522]","[2016205178]"
1720,1720,100.0,2.5690808242633194,false,2468.294531547226,2217.728021977547,4000.0,313194.040901615,604171.7737657388,1,"[604171.7737657388]","[454558.9612691449]","[313194.040901615]","[149612.8124965939]","[-803832638]"
1720,1720,436.09321884416136,6.0,true,2209.639427764302,3482.194320080283,1699.885313080242,164862.84357166116,173114.7502148613,1,"[173114.7502148613]","[36783.13229145775]","[164862.84357166116]","[136331.61792340357]","[-241981703]"
1720,1720,228.9750147368376,5.728941676448282,false,3000.0,3701.742704862878,1910.880542605294,249173.1350356971,498489.79987945524,1,"[498489.79987945524]","[117472.35330637256]","[249173.1350356971]","[381017.4465730827]","[1092834516]"
1720,1720,333.8384564597806,0.91696186288028,false,1604.9276599264247,2083.7893057587044,1394.7849147240354,141170.23434641486,59956.18536665986,1,"[59956.18536665986]","[18379.445703220026]","[141170.23434641486]","[41576.73966343984]","[-1266078384]"
1720,1720,154.85356307982124,1.556220012984269,false,2173.819286336823,3393.219931129055,2596.805410343506,213764.9684828923,333990.3070818467,1,"[333990.3070818467]","[129975.50605071864]","[213764.9684828923]","[204014.80103112807]","[-144917031]"
1720,1720,100.0,4.703880941098271,true,2941.3341184541746,1833.7932150681158,3682.1378107321407,338253.3635196955,663531.168965173,2,"[663531.168965173,667750.2780187011]","[511726.64495183836,515175.9316454034]","[338348.5192881307,338253.3635196955]","[151804.52401333457,152574.3463732977]","[1767222915,-364331949]"
1720,1720,525.3008689512503,1.9822249816430837,true,1520.8615112651705,3143.200593722102,3276.8328207018535,37070.50984577369,11998.921866982986,2,"[11998.921866982986,13186.388330966853]","[7133.1029940427425,7937.505298943773]","[37101.94881171894,37070.50984577369]","[4865.818872940243,5248.883032023079]","[-433268392,-1307592710]"
1720,1720,195.67760984569506,6.0,true,2444.6974626837227,2865.621178868567,3952.5631101767485,251680.16915354188,523117.1933271372,1,"[523117.1933271372]","[331429.7995694243]","[251680.16915354188]","[191687.3937577129]","[1559571075]"
1720,1720,599.7558199351008,4.519650398225703,false,2252.094548742346,1000.0,3268.638517151307,37074.65141276505,34322.394412954134,1,"[34322.394412954134]","[33580.72908119049]","[37074.65141276505]","[741.6653317636478]","[525393229]"
1720,1720,283.620413538913,6.0,true,2897.105926478974,1721.9985007506993,2654.927106452153,269667.10128076974,302865.32802668196,1,"[302865.32802668196]","[213060.63280523187]","[269667.10128076974]","[89804.69522145008]","[1749910683]"
1720,1720,398.7510143850857,2.774306168618794,true,1322.7903436020804,1694.9995197801436,3400.4749324579493,87190.66462758294,40263.91613588456,1,"[40263.91613588456]","[32747.45037846092]","[87190.66462758294]","[7516.46575742364]","[645874233]"
1720,1720,315.96453243068106,5.51210294849861,true,2954.532896056887,1858.1974854545385,2739.8019745125466,240828.13008726857,289573.48768801865,1,"[289573.48768801865]","[185579.8952645863]","[240828.13008726857]","[103993.59242343236]","[-980746524]"
1720,1720,261.4635903826099,1.975551964542836,false,3000.0,3141.7739362279876,3279.3559606948434,78017.87359118692,188230.5830342546,1,"[188230.5830342546]","[101978.18904740279]","[78017.87359118692]","[86252.3939868518]","[2132650999]"
1720,1720,381.353522539842,2.1167702833840334,true,2436.214722152635,2021.6084975897766,1915.301397942474,135503.65568487006,88157.58736770629,2,"[92765.30796163077,88157.58736770629]","[41190.13240678722,38264.3445783521]","[135503.65568487006,135709.78475120297]","[51575.17555484355,49893.2427893542]","[1776268715,-45599694]"
1720,1720,398.4811234958728,6.0,true,2640.211614949594,1765.8699805137744,3236.1761413231284,180612.65521498336,230849.5100604506,1,"[230849.5100604506]","[166466.03427283652]","[180612.65521498336]","[64383.475787614065]","[565892722]"
1720,1720,111.20284723720665,0.0,true,2522.6978408872346,2393.626116596868,1000.0,331307.71434130694,232168.13930470747,1,"[232168.13930470747]","[33722.00135062878]","[331307.71434130694]","[198446.1379540787]","[-380445447]"
1720,1720,100.0,5.896424456965916,true,2208.2962251758727,1474.5783749426903,3796.031160507525,345657.8026051996,511869.0406955236,1,"[511869.0406955236]","[444206.6496730888]","[345657.8026051996]","[67662.3910224348]","[-1077320247]"
1720,1720,171.04357149785994,1.8008385731779673,false,2177.4036508891895,3366.871884887375,3429.1320632299985,198136.25459971343,381681.7152072153,1,"[381681.7152072153]","[190237.31156976515]","[198136.25459971343]","[191444.4036374501]","[-976471191]"
1720,1720,175.0168126699825,1.6184996705052015,false,2177.367325167167,3391.910630193062,3430.253419663547,191360.9698808428,369418.7088817996,2,"[373003.85742984526,369418.7088817996]","[185533.32539628353,186638.90909966387]","[191867.3300431088,191360.9698808428]","[187470.53203356176,182779.79978213576]","[2004537808,2020967694]"
1720,1720,484.6004731058156,2.918517638381799,true,1587.9705208704745,4000.0,3286.7738241702227,42736.906031961065,25195.021073027485,1,"[25195.021073027485]","[11203.273601543797]","[42736.906031961065]","[13991.747471483688]","[-2027342212]"
1720,1720,147.7693751602586,4.8811589018693065,true,2836.2463430836688,2082.6017271609107,4000.0,305822.9458883687,649807.8903210352,1,"[649807.8903210352]","[485224.9249155427]","[305822.9458883687]","[164582.9654054925]","[1087521061]"
1720,1720,352.46611634518297,1.5673555141446784,true,2991.4527707993293,3281.137789968186,1000.0,132404.66788037395,154914.3447009425,1,"[154914.3447009425]","[11312.907951435558]","[132404.66788037395]","[143601.43674950695]","[1896995959]"
1720,1720,112.45889889840507,3.410172062555092,false,2493.2201021295405,2243.0047611338214,2804.4160212792503,336942.1821767285,450624.5870170315,1,"[450624.5870170315]","[286504.1149820664]","[336942.1821767285]","[164120.4720349651]","[-1314529450]"
1720,1720,265.96234159750134,4.429800026111167,false,1189.8175621682196,3679.616850119968,1014.6226428198095,232412.64724889415,155217.81548984142,1,"[155217.81548984142]","[15128.234593683967]","[232412.64724889415]","[140089.58089615745]","[-1587862974]"
1720,1720,185.60792129478,1.459047300912386,true,2422.754748149605,3873.5107194668476,3625.830096202208,172776.40011392205,384276.6683420701,1,"[384276.6683420701]","[181921.44680888587]","[172776.40011392205]","[202355.22153318423]","[600425223]"
1720,1720,600.0,1.2259875464018852,true,2364.1262475382055,1640.642666762526,1000.0,83861.45547806118,15965.371352744522,1,"[15965.371352744522]","[2756.4726205002708]","[83861.45547806118]","[13208.89873224425]","[1968033586]"
1720,1720,355.89193928291365,1.2149499124518612,false,1214.997594758715,1869.6351668493082,1134.6085660003082,189882.18044414071,46165.38026975002,1,"[46165.38026975002]","[12313.324399366118]","[189882.18044414071]","[33852.055870383905]","[-1814031992]"
1720,1720,180.70298631275665,0.3910356499571987,false,2068.7280179132304,3042.323077230699,3082.039337247713,165478.37187252124,254789.73198127534,1,"[254789.73198127534]","[126758.64745381246]","[165478.37187252124]","[128031.08452746288]","[-1769418139]"
1720,1720,549.2463241469427,4.294541508671733,true,2269.023247304237,3440.255229306575,1000.0,100926.50844278466,74006.21989582524,1,"[74006.21989582524]","[4259.395478303261]","[100926.50844278466]","[69746.82441752197]","[1843524230]"
1720,1720,304.04280405538464,4.734262997595578,true,3000.0,1000.0,2342.56129428515,275813.1429955481,220282.69771865683,1,"[220282.69771865683]","[188496.07331545543]","[275813.1429955481]","[31786.62440320139]","[728361470]"
1720,1720,178.07416784212722,4.496459012428367,true,2419.272615418313,1539.3755877813885,3994.0263712260653,286526.2104817751,464742.96956360317,1,"[464742.96956360317]","[386459.1956127106]","[286526.2104817751]","[78283.77395089259]","[-648372074]"
1720,1720,338.55434066018654,5.3713581145446545,false,2566.67610176992,1607.278088698597,2263.066444749723,234753.5596636246,213443.13354168035,2,"[213443.13354168035,215366.1011268844]","[141233.94039196073,144225.41784921856]","[234806.7146167056,234753.5596636246]","[72209.19314971962,71140.68327766584]","[2125744992,2034561542]"
1720,1720,396.4911469120426,5.515880335029352,false,1898.1998001728928,4000.0,1000.0,172979.60873767268,196323.88922421396,1,"[196323.88922421396]","[11257.155066773603]","[172979.60873767268]","[185066.73415744034]","[-1405652486]"
1720,1720,111.87338532552991,5.216566716263586,true,3000.0,1000.0,3664.121193231474,353496.63175050606,592900.7782761245,1,"[592900.7782761245]","[549975.5295818145]","[353496.63175050606]","[42925.24869430992]","[567797689]"
1720,1720,294.21586785397596,5.927386944755497,false,2969.5971210662856,1383.3799207527254,2891.4062389829833,249097.1668021773,314130.20950652787,1,"[314130.20950652787]","[248823.0725278796]","[249097.1668021773]","[65307.1369786483]","[-2045723121]"
1720,1720,204.27527503498663,0.0,true,1952.92787202415,2139.641108744683,3963.337230371382,130840.75804576869,152685.53780843865,1,"[152685.53780843865]","[113414.69927520657]","[130840.75804576869]","[39270.83853323208]","[1611954719]"
1720,1720,374.5559176165745,4.201762703927946,true,1723.1172118045477,2916.0059774095344,1623.4344947491397,177315.63359897552,118635.5944781025,1,"[118635.5944781025]","[30425.330765411127]","[177315.63359897552]","[88210.26371269138]","[-348478906]"
1720,1720,356.2081673693835,3.9088141232398623,true,1000.0,3170.899400153781,3563.986250182813,104148.3800626221,58783.992003881605,1,"[58783.992003881605]","[34261.55588791257]","[104148.3800626221]","[24522.43611596904]","[798229606]"
1720,1720,212.5196827301301,5.699657351889975,false,2983.200208481755,3703.4823697494903,1000.0,294596.2551775547,486108.65345550474,1,"[486108.65345550474]","[36877.40023937566]","[294596.2551775547]","[449231.2532161291]","[-192253340]"
1720,1720,348.24020297962545,0.2023931290139428,true,2002.5092619760621,1000.0,1396.806175749414,218459.31397748945,49726.703646865324,1,"[49726.703646865324]","[34685.933849145054]","[218459.31397748945]","[15040.769797720268]","[55809370]"
1720,1720,365.12703511727864,3.0698246523211767,false,2675.625235868307,3847.491446870034,1746.3228844890618,66825.8468809608,113725.53627069978,2,"[120401.22789078881,113725.53627069978]","[18703.494681516113,18440.741963841214]","[67231.14458444022,66825.8468809608]","[101697.7332092727,95284.79430685857]","[-1706557136,1230340682]"
1720,1720,214.86542129325005,3.044014185944028,false,3000.0,2216.4733649361638,3264.004240647885,232546.23589315746,450192.7712440464,1,"[450192.7712440464]","[313474.43964817096]","[232546.23589315746]","[136718.3315958754]","[-1113576240]"
1720,1720,135.17973609109418,4.341737507570278,true,2390.9156961116264,1778.3911867645463,3124.3837541883227,319218.439380744,405556.5837188591,1,"[405556.5837188591]","[291298.49887593987]","[319218.439380744]","[114258.08484291928]","[1956480370]"
1720,1720,469.83044866197,4.001517564988372,true,2692.5869602401335,2164.8169923284686,2201.134859077174,120048.69954751304,93261.48648040698,1,"[93261.48648040698]","[45528.009352772526]","[120048.69954751304]","[47733.47712763446]","[910964570]"
1720,1720,161.04321989547321,3.206117984794491,false,2053.690208326881,2273.286702839833,3049.7405613857923,267245.48252165125,339503.1577051208,1,"[339503.1577051208]","[212394.15502301196]","[267245.48252165125]","[127109.00268210885]","[2058542174]"
1720,1720,242.46162106629012,3.053766609184306,false,2672.1052185636154,3365.1806408587317,3463.763697832625,151894.14183015213,352851.8632718252,2,"[352851.8632718252,364149.799361284]","[178118.20763912328,181508.74888169358]","[152238.8856651784,151894.14183015213]","[174733.6556327019,182641.0504795904]","[-1298359242,-1428960044]"
1720,1720,153.3101053118879,3.3213863684938447,true,2174.007279757768,2342.077390426017,3069.8929709039185,271670.6276401171,350598.2024379837,1,"[350598.2024379837]","[217819.88804506304]","[271670.6276401171]","[132778.31439292064]","[895476274]"
1720,1720,445.8441715815464,2.1286979528095946,true,2980.9845362362867,1000.0,3244.7742002053164,94555.90228266313,79600.63459909271,1,"[79600.63459909271]","[73642.73404087176]","[94555.90228266313]","[5957.900558220949]","[1511267038]"
1720,1720,241.96408759684866,0.5912083668545333,false,2355.917640868065,4000.0,1576.5352079295412,115893.89994180278,180765.27786117222,1,"[180765.27786117222]","[30509.289440747143]","[115893.89994180278]","[150255.98842042507]","[-330679886]"
1720,1720,128.99318415225102,5.794132761866024,false,1190.4783419664523,1234.8084534492984,3979.5208341808884,325678.25595088274,248091.9133175306,1,"[248091.9133175306]","[225236.14066408828]","[325678.25595088274]","[22855.772653442298]","[1889549112]"
1720,1720,375.413303522017,3.3771538493534594,true,1721.9655262321953,3023.598344369845,2106.786455048599,114857.3020849424,80833.84010104308,1,"[80833.84010104308]","[27506.071620291797]","[114857.3020849424]","[53327.76848075128]","[-1194770329]"
1720,1720,219.76118209079021,5.669824070153473,false,3000.0,3848.929350234562,1000.0,288874.37728151825,549366.1881500985,1,"[549366.1881500985]","[36234.42578657833]","[288874.37728151825]","[513131.7623635203]","[1205233091]"
1720,1720,574.0837299202688,2.1825053161152708,false,2390.8300199762416,1616.607947450373,1338.2485873069659,56084.351272887165,22846.85304230774,1,"[22846.85304230774]","[9426.692681619654]","[56084.351272887165]","[13420.160360688084]","[-113351431]"
1720,1720,179.4353009894224,3.887031584505526,true,3000.0,1035.8318408290615,4000.0,291684.9696122268,540241.4133173769,1,"[540241.4133173769]","[486636.53851745673]","[291684.9696122268]","[53604.87479992008]","[537202955]"
1720,1720,245.83235389826172,1.842633623949634,false,1204.5473777825248,1613.9899391749552,1015.426590714939,287208.95906808367,59965.95019079688,1,"[59965.95019079688]","[20025.152869072568]","[287208.95906808367]","[39940.79732172431]","[-126773983]"
1720,1720,246.23799571051802,3.5349946894268545,true,2820.3311596722856,3117.4408215375342,2481.504368883806,218992.45923016936,358876.8077485073,1,"[358876.8077485073]","[136711.84405016564]","[218992.45923016936]","[222164.96369834166]","[-1019612805]"
1720,1720,374.74344992953684,1.9812382812891967,false,1447.6657746925632,4000.0,1000.0,69657.26315679279,56326.61452003114,1,"[56326.61452003114]","[1395.5008363155705]","[69657.26315679279]","[54931.113683715565]","[-1124934333]"
1720,1720,254.7144630136664,4.364770812070663,false,2172.1125385796286,2023.8177665391045,2308.943233105372,261130.30513360578,242914.45703248004,1,"[242914.45703248004]","[132419.74885164408]","[261130.30513360578]","[110494.70818083597]","[-1513734469]"
1720,1720,327.14473572481006,0.8722067707324442,true,1607.6822371981248,2484.630120343048,1084.3446157402109,151069.74144100424,58079.09400223283,1,"[58079.09400223283]","[10383.00770186036]","[151069.74144100424]","[47696.086300372466]","[1702705844]"
1720,1720,214.60460935800683,0.0,false,2148.7456621181345,1175.7292799559625,3817.8465517568166,159792.39399034402,219041.7502665622,1,"[219041.7502665622]","[199353.91666367606]","[159792.39399034402]","[19687.833602886127]","[-2041903786]"
1720,1720,108.99484461899665,4.128548716231874,false,2777.9315118186437,1372.2149653566908,3608.2385552369774,341477.1348344807,581738.9898961689,1,"[581738.9898961689]","[496750.9841944301]","[341477.1348344807]","[84988.00570173885]","[-1047505942]"
1720,1720,108.12892494536075,1.4106497022375049,false,1975.36624583633,2090.942211082697,3127.7471104695724,309797.8102067742,363855.0976443917,1,"[363855.0976443917]","[244219.43138749176]","[309797.8102067742]","[119635.66625689995]","[-1247251265]"
1720,1720,243.1359079246006,0.8224106928984796,true,2371.13122806642,2372.54840138969,3355.6115325609085,126191.40383675002,156733.00380039486,1,"[156733.00380039486]","[102878.953423128]","[126191.40383675002]","[53854.05037726686]","[-1287033479]"
1720,1720,342.3635739361532,1.3201501952398853,true,1508.4078708670997,2051.7246823118917,1138.001543052944,182179.71282549787,57773.06816737373,1,"[57773.06816737373]","[13343.43680560146]","[182179.71282549787]","[44429.63136177227]","[-1754415509]"
1720,1720,100.0,6.0,false,3000.0,4000.0,2557.3989473910246,329611.88374830986,858976.1707928892,2,"[867948.80362561,858976.1707928892]","[280702.62111294403,279985.2342669829]","[329730.68859255407,329611.88374830986]","[587246.182512666,578990.9365259063]","[-1604293532,-683376770]"
1720,1720,347.09991081175474,0.7795186069047001,true,1583.091191730905,3058.3410626185023,1000.0,119306.78835612116,62636.63064253602,1,"[62636.63064253602]","[3746.8115588888654]","[119306.78835612116]","[58889.819083647155]","[1149857749]"
1720,1720,583.38875485579,1.4886823931061384,true,1146.7531158400602,3241.4966645652307,1239.4327476109138,45891.87701631532,5292.073445676031,1,"[5292.073445676031]","[-1233.301587082898]","[45891.87701631532]","[6525.37503275893]","[-474785082]"
1720,1720,273.25647863591854,2.749884758274997,true,2734.123831413436,1965.1673085427096,1474.7753639540445,263710.26993852796,168475.70348535693,1,"[168475.70348535693]","[60855.02200684585]","[263710.26993852796]","[107620.68147851109]","[-773846741]"
1720,1720,157.53471468919963,5.873053575257589,true,2296.6161314771657,2925.782112984378,3880.209479298048,274539.6797777679,547625.2587758066,1,"[547625.2587758066]","[352035.4127020459]","[274539.6797777679]","[195589.84607376074]","[1935875398]"
1720,1720,430.53295509418996,1.9803595301725672,true,1724.9382569314553,3676.4040820256587,1349.7322459620113,61666.53252463697,29465.32576645062,1,"[29465.32576645062]","[3197.6134785709096]","[61666.53252463697]","[26267.71228787971]","[1526972126]"
1720,1720,148.30650880379707,3.5295451387741608,true,2208.4128612544264,2467.830952281307,2689.250397549656,312291.7168179492,348484.78974451957,1,"[348484.78974451957]","[189481.57458266988]","[312291.7168179492]","[159003.2151618497]","[-696472567]"
1720,1720,174.37046269911184,0.12423287631081203,true,1316.5523217055113,1746.1689662114873,2925.198012965114,227541.8226381507,124847.43842699798,1,"[124847.43842699798]","[92291.30288260001]","[227541.8226381507]","[32556.135544397963]","[-1410561798]"
1720,1720,249.62452216306176,2.8057933054840904,false,2638.376983973422,3356.753083885133,2793.2475883868965,163575.54364739094,334112.31518113683,1,"[334112.31518113683]","[139232.7605671592]","[163575.54364739094]","[194879.5546139776]","[1030764734]"
1720,1720,318.1298740758489,0.3932614840152615,false,2014.8364561339847,1030.727447588355,1333.0698905474458,222227.8370963488,65316.31927031182,1,"[65316.31927031182]","[38521.62075177185]","[222227.8370963488]","[26794.698518539968]","[1357176316]"
1720,1720,237.39187231879825,5.90997654524309,true,2396.481016142201,2417.8835759327867,2993.7464510409313,261148.4676517944,338193.65255759563,1,"[338193.65255759563]","[200759.9352580599]","[261148.4676517944]","[137433.71729953573]","[311940125]"
1720,1720,100.0,6.0,true,2861.133972839112,1237.1298095122384,3798.0083632338033,349149.02094202006,637710.4298822876,1,"[637710.4298822876]","[574907.949838261]","[349149.02094202006]","[62802.48004402661]","[-336812038]"
1720,1720,132.68049132760183,5.617971569287512,false,2284.775012023101,3018.8498279908263,3615.8140999275665,296550.02582496684,626022.4895275952,1,"[626022.4895275952]","[357276.0432410547]","[296550.02582496684]","[268746.4462865405]","[-2140204350]"
1720,1720,219.97026272076425,1.4783236819207957,false,2204.480354803333,2445.4133959524174,4000.0,158713.8417597367,281635.99074194505,1,"[281635.99074194505]","[201183.67186676143]","[158713.8417597367]","[80452.31887518361]","[-2105211270]"
1720,1720,102.68163477240728,4.578889206399891,true,1000.0,3193.9064496173346,3111.2562737555754,327837.30489898095,249598.60697062215,1,"[249598.60697062215]","[125841.31872486591]","[327837.30489898095]","[123757.28824575625]","[1280505321]"
1720,1720,576.7950213784584,5.758765914657413,true,1537.333523321847,3526.517280482148,2731.076796667673,67789.82569563005,42377.08870089169,1,"[42377.08870089169]","[14922.187690102608]","[67789.82569563005]","[27454.901010789083]","[-722483720]"
1720,1720,100.0,4.735683900660075,false,2779.468983007296,1136.690099139826,3982.704887780113,344566.79663171916,622928.9285010714,1,"[622928.9285010714]","[561987.8194324011]","[344566.79663171916]","[60941.10906867032]","[481608844]"
1720,1720,367.8407962793503,4.9957090179059875,true,2896.073601858264,2027.1823016623125,3628.0987983495147,148888.2672768558,245865.41138189507,1,"[245865.41138189507]","[179224.96909915298]","[148888.2672768558]","[66640.4422827421]","[-1651622337]"
1720,1720,508.95849345179045,5.54905653710971,true,2960.7902552142987,1000.0,2723.190182000288,191399.3011363895,164829.4434734378,1,"[164829.4434734378]","[144887.84905990117]","[191399.3011363895]","[19941.594413536623]","[1381405458]"
1720,1720,100.0,5.28599803663138,false,2435.4663533298453,1000.0,3367.365427563364,356349.0726002915,435824.1895167368,1,"[435824.1895167368]","[400278.09685480874]","[356349.0726002915]","[35546.09266192801]","[-1761957229]"
1720,1720,425.2582768343773,2.069999646362856,true,2995.965906383789,1614.061279311135,3062.0359450672026,67168.91911393407,57758.785698464235,1,"[57758.785698464235]","[43790.48296245052]","[67168.91911393407]","[13968.302736013711]","[1770117867]"
1720,1720,258.79449456528334,3.2196138171382427,true,2750.7642471434174,3404.2741198256463,2179.8293714377123,182358.98297933707,279176.1161250409,1,"[279176.1161250409]","[82359.40097717708]","[182358.98297933707]","[196816.71514786384]","[1797079357]"
1720,1720,505.5158950183033,2.843502143558202,false,1170.7678612680832,3498.4995534065984,1175.287171660921,10516.70277954538,12.328654743487732,1,"[12.328654743487732]","[-2194.996381933656]","[10516.70277954538]","[2207.3250366771435]","[-1493859620]"
1720,1720,400.39849944078736,3.806645592581262,true,1580.3749998584103,2277.6201797272697,2945.2116757182293,106598.11223810114,66940.67838272505,1,"[66940.67838272505]","[39311.546891697784]","[106598.11223810114]","[27629.131491027256]","[1959337349]"
1720,1720,364.8057482174593,0.0,true,1909.9730714320044,3484.015870625107,3118.162526261504,36244.29779080124,19544.61223218392,1,"[19544.61223218392]","[9362.306638294122]","[36244.29779080124]","[10182.305593889798]","[1020066863]"
1720,1720,251.04073191526447,4.114886967558211,false,2138.9615288111518,2037.270837622659,2272.551657713626,257824.41613114357,235117.28626532323,2,"[235117.28626532323,238270.26496484294]","[129085.89878204254,131937.42290663038]","[257824.41613114357,257924.06563837163]","[106031.38748328069,106332.84205821255]","[2105993420,-1398762438]"
1720,1720,470.09286364712034,3.7420194459968767,true,1275.829690055386,3670.0091645876823,1038.1348057083844,92685.76328906868,44733.06790291713,1,"[44733.06790291713]","[3059.7002589758085]","[92685.76328906868]","[41673.36764394132]","[-1380323594]"
1720,1720,500.30808732499446,4.035811235704435,true,1268.8225943094694,3194.3062277125723,1146.4216990246402,105732.03173561154,40744.82007223925,1,"[40744.82007223925]","[4033.560086604792]","[105732.03173561154]","[36711.25998563446]","[-1517500945]"
1720,1720,113.53057901783006,5.881746539364914,false,2061.352894074572,1000.0,3615.789540196153,354587.5961214346,413641.0885416605,1,"[413641.0885416605]","[384009.27148556605]","[354587.5961214346]","[29631.81705609447]","[-1372718718]"
1720,1720,268.1033477661521,0.4874043419619055,false,2179.902606519922,2959.5057972193963,3063.823057386973,44324.87070609656,64938.33113541069,1,"[64938.33113541069]","[35458.80650481932]","[44324.87070609656]","[29479.524630591375]","[-115752654]"
1720,1720,371.8778204540765,1.7980469698564892,true,1143.3291983068152,3692.6901789774847,1233.8893646604806,89507.58678971123,34179.27824929411,1,"[34179.27824929411]","[2389.0814166558785]","[89507.58678971123]","[31790.196832638234]","[2006964523]"
1720,1720,361.03340251030033,4.298415409564033,true,2996.768832255908,1030.9412521238826,3953.533559195651,160884.17165027605,255586.47212118126,1,"[255586.47212118126]","[231034.36450638645]","[160884.17165027605]","[24552.10761479481]","[-1504564985]"
1720,1720,162.59611309185613,6.0,false,2786.5757504944177,2163.3715334431236,2857.61329459629,304856.3692681651,456215.06342444423,1,"[456215.06342444423]","[291310.56441947684]","[304856.3692681651]","[164904.4990049674]","[-1440646196]"
1720,1720,226.35788563132994,5.843675323232726,true,2684.146226913005,3718.588158315084,1639.4746343596544,261178.1066743356,412054.50737613224,1,"[412054.50737613224]","[77630.89415753174]","[261178.1066743356]","[334423.6132186005]","[1076644325]"
1720,1720,383.98504153446095,1.4413432050324313,false,1528.460988803651,3057.9467789877367,1629.3455638632724,41028.31116134925,26743.625914831937,1,"[26743.625914831937]","[4843.389024480196]","[41028.31116134925]","[21900.23689035174]","[2088183033]"
1720,1720,418.64856019087307,0.27982726506043853,false,1736.88208699487,1949.4822866839336,2154.5501582900474,19396.138295061784,5578.633562245423,2,"[5578.633562245423,5975.252313344822]","[3268.6338425034014,3534.6141448274857]","[19396.138295061784,19651.9349349903]","[2309.999719742021,2440.6381685173365]","[1808376734,2079014002]"
1720,1720,290.7463847648067,4.245910240756202,false,2757.0258551823727,1486.758229121663,2872.3835533879164,225751.00680150266,261771.77230048238,1,"[261771.77230048238]","[207112.9677967099]","[225751.00680150266]","[54658.80450377245]","[283077667]"
1720,1720,444.30160294165614,1.1027787526566575,false,3000.0,1519.4434115481454,2672.4115381332613,7915.487426683053,3425.273154363282,1,"[3425.273154363282]","[3592.5349523056357]","[7915.487426683053]","[-167.2617979423536]","[446355655]"
1720,1720,281.25570059651704,1.2516629410863827,true,2150.6890136455695,2954.748524793782,2045.6754667737148,138844.10544192547,129959.36849697755,1,"[129959.36849697755]","[47511.063619425106]","[138844.10544192547]","[82448.30487755245]","[1913113159]"
1720,1720,154.03107728016082,4.6657533645615,false,2859.182396129232,1229.9219195932449,3793.3648529830257,296899.42748308607,555452.7331925306,1,"[555452.7331925306]","[501289.51507872564]","[296899.42748308607]","[54163.21811380493]","[-652555544]"
1720,1720,329.2508172034671,3.145154407167289,false,2696.6085727085447,3692.8915460042545,1824.8400336228624,102679.15177109701,173928.78357819904,1,"[173928.78357819904]","[40633.64773579071]","[102679.15177109701]","[133295.13584240832]","[-1806032442]"
1720,1720,100.0,5.176811274728724,false,3000.0,1435.6664822197545,3978.963341618621,342852.14689865464,697683.3954322143,1,"[697683.3954322143]","[604341.2210360758]","[342852.14689865464]","[93342.1743961384]","[-367093030]"
1720,1720,100.0,0.8972399325989642,true,2087.750215140356,1000.0,1881.5821358187,354931.93974797236,143423.58066396203,1,"[143423.58066396203]","[113792.88472840577]","[354931.93974797236]","[29630.695935556247]","[-1456906125]"
1720,1720,229.07730767472518,5.285611903928559,true,2548.148140768979,4000.0,1547.7359543410241,249194.70028609104,419751.3789535681,1,"[419751.3789535681]","[71294.65667891275]","[249194.70028609104]","[348456.72227465536]","[-908306144]"
1720,1720,315.83110825882,6.0,true,2985.227392062487,1694.1827238347455,2796.9726171237216,246124.22157604987,314736.9555221931,1,"[314736.9555221931]","[232565.09365236008]","[246124.22157604987]","[82171.86186983302]","[-840775901]"
1720,1720,392.41833355910364,4.972521039191864,true,2183.043537411725,2079.386512814821,1269.3072037746592,223067.85044083596,123063.24254822251,2,"[123063.24254822251,124317.34112451153]","[38211.13113174658,38911.40971426222]","[223067.85044083596,223145.65173212564]","[84852.11141647592,85405.93141024931]","[714059204,1997123708]"
1720,1720,100.0,5.045759645868218,true,1513.8793150486417,2648.23514241825,1416.875369262952,359436.76490474894,199914.85904335248,1,"[199914.85904335248]","[46782.9365725447]","[359436.76490474894]","[153131.9224708078]","[-65902468]"
1720,1720,147.1764319569822,4.4314171718085476,false,2743.372566220321,1301.221504008986,4000.0,314198.56292530976,589815.3101922213,1,"[589815.3101922213]","[512662.3241439762]","[314198.56292530976]","[77152.98604824513]","[-598397715]"
1720,1720,173.9868143028919,0.9668135775403754,true,1977.9594255626089,2299.1120165786992,4000.0,194898.74353378004,278175.5289088945,1,"[278175.5289088945]","[195869.87303267015]","[194898.74353378004]","[82305.65587622434]","[-1595927]"
