evolution$generation,evolution$evaluated,nbBoats,ReserveIntegrale,ZonesExclusionPeche,PrixPoisson,LongueurFilet,LongueurFiletEtrangers,objective$om_sumBiomass,objective$om_capitalTotal,evolution$samples,om_capitalTotal,om_capital_moyen_2,om_sumBiomass,om_capital_moyen_1,mySeed
1540,1540,151.57434838751905,3.3862945853381112,true,1000.0,4000.0,1614.9789491019412,301536.175603454,203357.86123486364,1,"[203357.86123486364]","[32750.093462014345]","[301536.175603454]","[170607.7677728493]","[-560007348]"
1540,1540,139.44529962240506,2.608386622019823,true,1655.7395223635444,4000.0,1975.1436474840712,286157.87516529474,331372.37008128595,1,"[331372.37008128595]","[68643.003883099]","[286157.87516529474]","[262729.36619818694]","[-435745110]"
1540,1540,285.8703016505727,0.930663723365645,true,2312.3448238401234,1273.393854299207,1571.0920273144416,232683.48972017894,102432.31361480292,1,"[102432.31361480292]","[58952.67231244912]","[232683.48972017894]","[43479.6413023538]","[-60113698]"
1540,1540,471.69144722785,4.7460720979098365,false,3000.0,2371.421422862531,1119.876339938953,179348.5374022158,159791.7921862418,1,"[159791.7921862418]","[32543.935705607455]","[179348.5374022158]","[127247.85648063435]","[1254872118]"
1540,1540,340.9516143821992,1.1684053766676068,true,1674.5657491797106,1760.549659779933,3798.131398460015,63808.29991650003,40500.40737071661,1,"[40500.40737071661]","[33773.794578620094]","[63808.29991650003]","[6726.612792096517]","[-668613891]"
1540,1540,142.53511277579463,3.622093827331704,false,1000.0,3971.069662473785,1779.1774449143822,297465.4417685978,215306.55521037118,1,"[215306.55521037118]","[43578.19870560946]","[297465.4417685978]","[171728.35650476173]","[1895578495]"
1540,1540,257.21920029076904,2.2778304293719875,true,2375.2208277593845,2802.2299127455763,3774.186400170389,106350.56203463263,175055.89164641924,1,"[175055.89164641924]","[109374.72735547651]","[106350.56203463263]","[65681.16429094273]","[-1264580992]"
1540,1540,386.2978244345688,4.909716064179944,false,1080.3601590490277,3024.9912743378845,1709.554498451841,175371.0257499605,91437.45023323101,1,"[91437.45023323101]","[20469.908024954817]","[175371.0257499605]","[70967.5422082762]","[1521525209]"
1540,1540,356.9665913142614,2.5906781779809176,true,1918.3437165011937,2019.5230736120661,3242.570165540367,113933.45131824819,94378.26008991787,1,"[94378.26008991787]","[64272.90662763205]","[113933.45131824819]","[30105.353462285806]","[-1014969331]"
1540,1540,302.9605841562733,0.208322871000112,true,1622.9430299348815,2077.3705413801795,2361.4655188128654,97515.4199712601,45043.24709439005,1,"[45043.24709439005]","[24729.032277386385]","[97515.4199712601]","[20314.214817003663]","[-1433424915]"
1540,1540,100.0,3.2980625958003484,false,2255.91213643235,1231.8994621991671,1965.5460238650428,367454.31053602096,182218.17994512405,1,"[182218.17994512405]","[129791.82063825337]","[367454.31053602096]","[52426.359306870676]","[795471705]"
1540,1540,287.47655750103854,3.4751794556455344,true,1000.0,1000.0,2580.2255809853527,266638.36880876543,78495.94097685535,1,"[78495.94097685535]","[70055.52313388254]","[266638.36880876543]","[8440.417842972813]","[1230276592]"
1540,1540,438.1145171414561,5.994595092664071,false,1010.2845396008856,2198.064740705583,3197.866251145462,140454.0290437972,75774.61722449596,1,"[75774.61722449596]","[51661.651381795535]","[140454.0290437972]","[24112.965842700425]","[-887250210]"
1540,1540,123.20475894216108,1.5870404781577454,true,2836.254270187693,1879.0161545762035,1138.6721367284463,335723.8883245589,205559.11855574965,1,"[205559.11855574965]","[59229.111025854494]","[335723.8883245589]","[146330.00752989514]","[-1998345129]"
1540,1540,442.88908704598333,0.6005460256010471,true,3000.0,2700.2718512006345,2024.9164735248219,48299.1722635442,28050.633600649984,1,"[28050.633600649984]","[12942.353823106832]","[48299.1722635442]","[15108.279777543154]","[445430412]"
1540,1540,178.12447901546142,4.212940445506913,false,2350.3531611625604,2070.826238090669,1960.0028617256517,315534.8485966664,259425.1712312188,1,"[259425.1712312188]","[114645.67618112889]","[315534.8485966664]","[144779.4950500899]","[-1762273787]"
1540,1540,120.93826351936005,2.7742509244727227,false,1048.402133258477,1645.426523153023,2696.708463589443,319107.7707741249,133308.61934486954,1,"[133308.61934486954]","[95105.37629278362]","[319107.7707741249]","[38203.24305208593]","[53261121]"
1540,1540,487.1211329925433,4.074066528331749,false,1641.983712528132,1275.9950817291297,2286.757776538082,140676.1121021649,69910.82025678728,1,"[69910.82025678728]","[51835.944696083636]","[140676.1121021649]","[18074.875560703644]","[582877683]"
1540,1540,367.55481294415176,4.969314652875678,false,1557.7003919978556,4000.0,2063.387473047436,121867.40729676666,137698.70593533223,1,"[137698.70593533223]","[34340.19941996502]","[121867.40729676666]","[103358.50651536722]","[1256314448]"
1540,1540,336.7599350099315,1.3361744829322215,false,1101.7325193836398,1039.6289863185104,4000.0,60284.189191730635,36581.61801852074,1,"[36581.61801852074]","[35409.77071365248]","[60284.189191730635]","[1171.847304868267]","[1820455982]"
1540,1540,590.0965516360226,2.1420383821955014,true,2809.3482678332202,2616.470252043453,2012.0225981085662,46320.597894175204,24803.23091648412,1,"[24803.23091648412]","[10188.072530212195]","[46320.597894175204]","[14615.158386271924]","[-1952999796]"
1540,1540,184.06896691898842,2.098874093531166,true,1214.6157182090553,2432.219108788269,2372.3395214328625,269585.2554927291,145413.55465783263,1,"[145413.55465783263]","[74036.44789732351]","[269585.2554927291]","[71377.10676050912]","[1491630556]"
1540,1540,229.91840922549991,2.4198512443425306,true,2369.8019775997545,3728.0725339735623,2045.3272881275996,180614.93642476405,260611.66419664142,1,"[260611.66419664142]","[71126.62829939772]","[180614.93642476405]","[189485.03589724368]","[532609875]"
1540,1540,230.76597174676667,4.064071493521437,true,1640.5593606476477,3286.046931425792,2843.462064276721,207763.00937879455,243572.70590507722,1,"[243572.70590507722]","[103617.60623121967]","[207763.00937879455]","[139955.09967385756]","[-1985070449]"
1540,1540,493.7616703678327,6.0,true,1355.8467692819536,1662.4416525372835,2300.8379166351215,175224.75162604873,70246.75061012254,1,"[70246.75061012254]","[47725.91405651295]","[175224.75162604873]","[22520.836553609595]","[-497029447]"
1540,1540,100.0,6.0,true,1357.1165784443137,3662.9578283196784,2528.4255400417446,333744.0051641853,359642.1119325507,1,"[359642.1119325507]","[127001.1957142306]","[333744.0051641853]","[232640.91621832005]","[-634884268]"
1540,1540,242.9927702176454,1.798150243293052,false,2879.2714122551124,2829.264769277544,2102.6007192050365,181301.6928688233,279008.6210359475,1,"[279008.6210359475]","[102552.32203364583]","[181301.6928688233]","[176456.2990023017]","[-427427555]"
1540,1540,294.31316106131146,1.1149583905564118,true,1722.7633361085873,2909.223419262592,1353.3904682151542,141969.13487706432,83303.62319113786,1,"[83303.62319113786]","[16066.972978351005]","[141969.13487706432]","[67236.65021278684]","[-650526783]"
1540,1540,352.2088525120232,5.3269882537107005,false,1062.9042480729522,3129.151250296259,1000.0,234941.29640171066,102805.27313137233,1,"[102805.27313137233]","[8040.935595562198]","[234941.29640171066]","[94764.33753581013]","[883692726]"
1540,1540,419.90732713389923,3.955075472512577,false,2793.9932745569795,1143.3164990010696,1924.9942024913278,225325.7274785319,137638.7809138043,1,"[137638.7809138043]","[98580.83524651598]","[225325.7274785319]","[39057.94566728833]","[-151754917]"
1540,1540,278.73175357958075,0.17857035364629464,true,2714.5000378757077,1451.0312634106879,1377.0209936170147,225706.22805038636,99263.57008098645,1,"[99263.57008098645]","[49718.16644412417]","[225706.22805038636]","[49545.403636862284]","[1288198653]"
1540,1540,286.41204877479254,2.328924176173064,true,1265.5734799126212,1127.6852375935916,3517.5316015410885,188074.6734998333,119319.97816401912,1,"[119319.97816401912]","[108385.2057598907]","[188074.6734998333]","[10934.772404128427]","[-276801025]"
1540,1540,100.0,3.738512790625971,false,2817.2454621204433,4000.0,2458.2577588312206,321045.32061152376,736713.7063679707,1,"[736713.7063679707]","[213951.48156228004]","[321045.32061152376]","[522762.2248056907]","[-1933018192]"
1540,1540,111.48536512997518,0.3177929022919328,true,2451.978647094722,2069.022447934769,1759.1367538215177,318475.5809952167,263533.01637451194,1,"[263533.01637451194]","[116194.80434482869]","[318475.5809952167]","[147338.21202968326]","[-92340934]"
1540,1540,104.98466393631242,1.1651663074767729,false,1917.148315734703,1632.4642695744851,3795.0040234799617,300234.57522528054,406329.9169552609,1,"[406329.9169552609]","[336953.9874452956]","[300234.57522528054]","[69375.92950996527]","[1633947664]"
1540,1540,116.07976369654936,0.7122305413689706,false,1908.3781605841316,1247.988008716288,3529.9009737289102,308140.74320902285,345428.7035466643,1,"[345428.7035466643]","[308889.2831358251]","[308140.74320902285]","[36539.4204108392]","[-1739306197]"
1540,1540,198.75802716637492,2.2646598750722213,true,1797.7204935337527,3042.7213515441176,3110.158288927537,193121.19298005005,237813.45447584853,1,"[237813.45447584853]","[121139.86846296753]","[193121.19298005005]","[116673.58601288099]","[1269309453]"
1540,1540,195.47356891101134,1.885825360849689,false,1708.4954972086039,1581.3372666013825,2116.226450448148,268544.14291891345,142174.9446660873,1,"[142174.9446660873]","[88257.90811927435]","[268544.14291891345]","[53917.03654681295]","[-1113576240]"
1540,1540,294.7621138653418,5.771021773877879,false,1386.8636458128528,3330.997190075223,1031.3420129681122,240031.0076303448,166951.19676850445,1,"[166951.19676850445]","[18772.087523238144]","[240031.0076303448]","[148179.1092452663]","[-266937595]"
1540,1540,167.02047471394872,4.056224449358746,false,1446.8811662433015,3223.351230387545,1840.3712920376133,290804.99002827797,227322.1345421456,1,"[227322.1345421456]","[62903.378232237905]","[290804.99002827797]","[164418.75630990768]","[-1973183879]"
1540,1540,154.4766547744697,3.407403098593421,false,2710.727570951905,3468.302063609802,3078.9754291070153,245573.1921448236,562473.6251857579,1,"[562473.6251857579]","[262187.3791048379]","[245573.1921448236]","[300286.24608092]","[1054395662]"
1540,1540,344.8779077083982,6.0,true,1000.0,3041.3589674151845,1152.0144092107873,238878.71127952595,97320.56616292207,2,"[96691.31592885262,97949.81639699153]","[11810.869091767107,12034.56460993095]","[238629.6363786015,239127.78618045035]","[84880.44683708552,85915.25178706058]","[741741214,-1826700214]"
1540,1540,133.81395334988315,0.0,true,1839.8720718548661,1609.7145136552863,3733.095193669058,239494.45516881032,254599.85777105097,1,"[254599.85777105097]","[206231.83256270082]","[239494.45516881032]","[48368.025208350155]","[-125313597]"
1540,1540,284.47575583816274,0.10109851755115651,false,2539.3028407707443,3780.9583272822197,2039.4081642126314,34430.775160269644,58036.70700416358,1,"[58036.70700416358]","[12616.74484374396]","[34430.775160269644]","[45419.96216041962]","[-1486421051]"
1540,1540,443.26308991257883,6.0,true,1306.744655484189,2433.8905326213,2285.5815007765873,173253.66853298707,87926.71899205801,1,"[87926.71899205801]","[44070.91752513073]","[173253.66853298707]","[43855.80146692729]","[-649887514]"
1540,1540,311.34832416688846,0.1197062265712273,false,1668.97243584947,1787.346527642026,2478.6263922099524,88617.64965880946,52108.11979181011,1,"[52108.11979181011]","[32365.40632882964]","[88617.64965880946]","[19742.713462980475]","[1800857978]"
1540,1540,329.9854686557635,1.3306256163592074,false,1650.4469150411055,2049.9115640000555,2471.3544230479133,84415.65137366105,54181.76509598404,1,"[54181.76509598404]","[29891.735794257635]","[84415.65137366105]","[24290.029301726405]","[296009963]"
1540,1540,261.8748382445299,4.087083078408403,true,2198.512597252807,3309.848293290735,1397.7915524998846,230897.96659742724,247807.01834456687,1,"[247807.01834456687]","[41520.66960057792]","[230897.96659742724]","[206286.34874398893]","[766296677]"
1540,1540,273.9961986131433,6.0,false,1135.092481819458,2637.816310963095,1423.0918834816625,274433.19982333743,113501.74894781616,2,"[113329.65810059807,113673.83979503425]","[26244.742340287576,26216.476325669264]","[274409.593470469,274456.80617620586]","[87084.9157603105,87457.36346936498]","[-95018580,1056892487]"
1540,1540,207.07283683812472,2.947466374995835,true,2926.69830794386,2173.250144084396,4000.0,220223.88117686665,461133.3983080333,1,"[461133.3983080333]","[346634.03667237866]","[220223.88117686665]","[114499.36163565464]","[55809370]"
1540,1540,117.41482267235565,0.6321993626784302,true,1876.3499491418002,1324.085736440461,3604.047535369164,301932.36320526485,331234.0313060269,2,"[336118.1527651916,326349.9098468622]","[287676.91531125136,277280.751002093]","[301923.16224658745,301941.56416394224]","[48441.237453940295,49069.15884476918]","[-461183812,691261064]"
1540,1540,141.8761647846367,0.0,true,2000.7237640596172,1393.6567018776573,4000.0,239637.791858089,300619.6482256745,1,"[300619.6482256745]","[261597.31266899288]","[239637.791858089]","[39022.33555668162]","[-1316039583]"
1540,1540,331.6705833104171,3.014698697972589,false,2915.3009946415186,3341.943183648988,2059.4136172151507,95911.00419526864,175368.25995000944,1,"[175368.25995000944]","[52723.45166690584]","[95911.00419526864]","[122644.8082831036]","[1586107796]"
1540,1540,228.89016144071056,1.0876669339136438,false,1754.2734276337933,2073.1442031217603,1317.955503424258,232688.8791063519,113728.54943743709,1,"[113728.54943743709]","[35077.65913757598]","[232688.8791063519]","[78650.8902998611]","[1396549652]"
1540,1540,121.44707732379807,0.5142970377686904,true,2075.8448358042606,1453.4386626285348,4000.0,254187.81405923195,336985.25155075104,1,"[336985.25155075104]","[293908.698520979]","[254187.81405923195]","[43076.5530297721]","[-1182867212]"
1540,1540,138.26165124745776,2.541658121918073,false,1659.882496298238,4000.0,1750.2900426946587,282575.3463130336,343855.11750559526,1,"[343855.11750559526]","[71473.02562108722]","[282575.3463130336]","[272382.09188450803]","[-1625234629]"
1540,1540,515.8612917370691,1.928131393747222,true,2939.8368156061333,1771.1982265754605,3583.2207489293673,44027.50939241354,36547.45283733843,1,"[36547.45283733843]","[31401.953542650637]","[44027.50939241354]","[5145.499294687795]","[1044408246]"
1540,1540,294.8447416128771,3.6065251513447283,false,2438.996358038703,3868.3358928889434,2160.920481726551,130654.45932010438,236658.01537135727,1,"[236658.01537135727]","[58961.52723525269]","[130654.45932010438]","[177696.48813610457]","[-1132268764]"
1540,1540,263.6722508122788,1.1108707406969813,true,1652.3150245390207,1462.2463081179917,1000.0,280463.98966638895,55486.18000922364,1,"[55486.18000922364]","[16850.85334542251]","[280463.98966638895]","[38635.32666380113]","[-970595729]"
1540,1540,295.86727629591326,6.0,false,1000.8805154964977,3952.6723983492147,1071.9669310297647,227554.34053016597,142045.85189296573,1,"[142045.85189296573]","[12051.094642482713]","[227554.34053016597]","[129994.757250483]","[-1001751639]"
1540,1540,303.3994723173324,1.5945583509774583,false,1407.7709858805506,1000.0,3456.595329236775,149438.91249293886,97075.38242661317,1,"[97075.38242661317]","[90734.951620744]","[149438.91249293886]","[6340.4308058691695]","[1891262028]"
1540,1540,459.3249074170753,4.9792840302981025,false,1320.2143516904125,1413.2667646258315,2966.2773074971838,140674.39723683766,73335.28390004087,1,"[73335.28390004087]","[59386.38604407658]","[140674.39723683766]","[13948.897855964291]","[-328686135]"
1540,1540,100.0,0.0,true,2313.375934022098,1190.3886081366109,2834.8208665237044,312805.48243132007,283186.17254883354,1,"[283186.17254883354]","[239322.7231598981]","[312805.48243132007]","[43863.449388935456]","[-87622054]"
1540,1540,284.7498990278939,0.6853097930629414,false,2810.46353187609,1137.7947850174758,1726.5676037899682,237592.88910212895,121579.35714825071,1,"[121579.35714825071]","[80298.85753256422]","[237592.88910212895]","[41280.4996156865]","[-537378192]"
1540,1540,117.23275337746352,0.5215396419168853,true,1878.4618076616316,1330.2028134366194,3866.8494970206875,294514.6540467499,366960.1636776865,1,"[366960.1636776865]","[319458.21840825275]","[294514.6540467499]","[47501.9452694337]","[-545521918]"
1540,1540,143.6450564254491,0.0,true,2659.778101678802,1000.0,1000.0,352162.8953819973,76035.03950650184,1,"[76035.03950650184]","[38097.96556841418]","[352162.8953819973]","[37937.07393808765]","[575343578]"
1540,1540,309.84684777163056,0.3607181001722256,true,2168.7580567680398,1577.920311288136,2413.644806680748,128539.22705956947,76626.41516673009,2,"[73542.36881196105,79710.46152149915]","[48618.97775034195,54262.61080521787]","[128318.85525719392,128759.598861945]","[24923.3910616191,25447.85071628128]","[580724710,468079992]"
1540,1540,137.80426902925097,0.11920144122133952,true,2062.5747706466973,1528.629519198938,2085.355397075863,288199.17637035536,176485.18374320725,1,"[176485.18374320725]","[108761.21661022503]","[288199.17637035536]","[67723.9671329822]","[2132654132]"
1540,1540,144.1206385856683,1.2714190772497025,false,2742.905701888026,1335.456341420553,2724.4989876447607,303885.18763230514,314454.2587353461,1,"[314454.2587353461]","[239831.6465090884]","[303885.18763230514]","[74622.61222625768]","[-1732336976]"
1540,1540,306.3499068365394,0.2990744908588831,false,1605.0458828222743,2076.4760170939926,2355.5330129648355,79072.93820025177,48775.34715327044,1,"[48775.34715327044]","[26532.229441936863]","[79072.93820025177]","[22243.117711333576]","[-1009383856]"
1540,1540,119.41306874410625,2.7307005145291674,true,2256.4428469462946,3093.242628013797,2695.16065066341,287336.7770210582,417383.5417731231,1,"[417383.5417731231]","[175874.98364288497]","[287336.7770210582]","[241508.55813023815]","[-2105156068]"
1540,1540,366.67253353154695,4.418008617582167,true,1739.170666609514,1000.0,2697.319071019674,229787.2913407471,117238.9677096613,1,"[117238.9677096613]","[103437.18679651411]","[229787.2913407471]","[13801.780913147182]","[1848361049]"
1540,1540,489.71406649428496,5.247663738903346,false,2499.5579303652576,2224.9383287200844,1665.2216761292837,176482.6961077495,135054.02172291448,1,"[135054.02172291448]","[51027.78841729005]","[176482.6961077495]","[84026.23330562444]","[-971523547]"
1540,1540,162.97107504456514,4.440687812835916,true,1000.9359897781283,2470.071939064229,2827.2850275074443,291400.58331162593,156606.67578845736,1,"[156606.67578845736]","[91429.12696502444]","[291400.58331162593]","[65177.54882343293]","[1493038656]"
1540,1540,322.4749167093567,2.4798904888098967,false,1920.0699303405722,3905.680834168187,2143.543696424213,84164.93177189455,113378.65298116865,1,"[113378.65298116865]","[27538.316570428815]","[84164.93177189455]","[85840.33641073984]","[-791752401]"
1540,1540,186.81921900129043,1.663215921364638,false,2911.3594963169726,2264.967298807162,3093.581724757254,232834.107240511,421166.9445008101,1,"[421166.9445008101]","[262455.72986216785]","[232834.107240511]","[158711.21463864227]","[1174628770]"
1540,1540,585.8249977704654,4.70753116789095,true,1134.9264971092969,2670.5355525313284,1742.9384577044138,94116.37340732099,23880.722425466505,1,"[23880.722425466505]","[6716.539095271526]","[94116.37340732099]","[17164.18333019498]","[1812114315]"
1540,1540,425.67562826925143,5.814460313200048,true,1155.7218153409156,2901.9321880354946,1292.7666550936458,189721.11879616036,79053.28561624677,1,"[79053.28561624677]","[15283.511985681796]","[189721.11879616036]","[63769.773630564974]","[-506081209]"
1540,1540,600.0,3.672686586343237,true,1682.2122958328266,1164.8402577635036,2043.438207339192,103791.91487497251,28087.54723047366,1,"[28087.54723047366]","[22232.217291492438]","[103791.91487497251]","[5855.329938981225]","[528922408]"
1540,1540,600.0,3.6746286816603293,true,1682.9119201284193,1058.4093384826128,2020.5707865142545,103815.36187349854,27733.311176611776,1,"[27733.311176611776]","[21826.660653018436]","[103815.36187349854]","[5906.650523593341]","[289750847]"
1540,1540,273.1097448832131,0.0,true,2755.603288426621,1000.0,3644.282117050951,125236.76397431594,159151.55541796228,1,"[159151.55541796228]","[149805.02635412055]","[125236.76397431594]","[9346.529063841737]","[1842580033]"
1540,1540,363.55777221512415,6.0,false,1367.1314176110636,3785.660005826354,1061.442533929127,190859.12648873482,160480.66795846913,1,"[160480.66795846913]","[14215.731945947771]","[190859.12648873482]","[146264.93601252136]","[-1645699586]"
1540,1540,171.32732315828545,0.965417123578733,false,1916.688999374197,1284.8424332046766,3492.075970281018,239688.8694084956,243903.0706248748,1,"[243903.0706248748]","[203510.52270416537]","[239688.8694084956]","[40392.54792070943]","[-1367966901]"
1540,1540,502.0669044883878,0.0,true,2771.224094554628,1381.0853627938181,1030.4362611459164,92715.50307411188,24788.136752822727,1,"[24788.136752822727]","[9185.833887470306]","[92715.50307411188]","[15602.302865352423]","[2084390836]"
1540,1540,190.63075508107428,0.0,false,1549.7676286403364,3652.1926971728794,2765.703056989978,93937.43694086628,119469.46305689849,1,"[119469.46305689849]","[45786.42599557756]","[93937.43694086628]","[73683.03706132092]","[2021468268]"
1540,1540,150.8022029022661,3.838058671073134,true,1217.3406109544292,4000.0,1690.0420263070791,306517.1032548061,249837.4854850294,1,"[249837.4854850294]","[42132.99790548063]","[306517.1032548061]","[207704.4875795488]","[-1513734469]"
1540,1540,421.0003294304391,0.9195344436262085,true,1390.0978084839796,3016.647144318596,2370.317850847791,47665.00513049761,15820.910743581404,1,"[15820.910743581404]","[4703.245933728429]","[47665.00513049761]","[11117.664809852975]","[1509608169]"
1540,1540,462.5462855867802,4.0698514484247195,false,1872.5317808943446,3126.58773374636,2459.012876608448,20402.998191103135,17092.126705756273,1,"[17092.126705756273]","[5640.532374086322]","[20402.998191103135]","[11451.594331669952]","[-128542536]"
1540,1540,254.5145057495931,3.0896731644021975,true,2602.879752931178,2143.250683171882,3759.1881991923474,191608.0749297262,331730.76167648105,1,"[331730.76167648105]","[246277.70938267364]","[191608.0749297262]","[85453.05229380743]","[58325169]"
1540,1540,242.98523832115978,4.7765811795632365,false,3000.0,3449.2234471848687,2116.445843744237,237601.24335770027,455410.70478706365,1,"[455410.70478706365]","[138612.14237815936]","[237601.24335770027]","[316798.56240890425]","[1526789433]"
