"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"modelv0.nlogo"
"mathias_et_al"
"08/23/2024 17:02:40:934 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-70","70","-70","70"
"[run number]","LongueurFilet","PropBiomassPecheSenegalais","QtéMaxPoissonPirogueEtrangers","PrixPoisson","BiomassInit","nbBoats","LongueurFiletEtrangers","ReserveIntegrale","satifsactionCapitalG","SatisfactionCapital","satisfactionBiomassG","ZonesExclusionPeche","SortieSemaine","capital_totalI","PropBiomassPecheEtrangers","QtéMaxPoissonPirogue","CoutMaintenance","ProportionSenegalais","[step]","sumBiomass","biomassfished","capital_moyen_1","capital_moyen_2","meanMST","medianMFET","MFETb","MFETc","MSTb","MSTc"
"3777","2000","1","31","1900","60000","130","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35021.29546729091","35.365267003508976","5291100.045313545","9.248471240687211E7","0.5273201360566151","1558","1","133","1","0.963825705672787"
"3778","2000","1","31","1900","60000","130","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35011.99466622131","35.606771290984746","5276177.3988881195","9.252237578076184E7","0.5259660180871472","1683","1","133","1","0.963825705672787"
"3779","2000","1","31","1900","60000","130","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34985.99508542487","36.74272076604327","5258536.893509121","9.238673697132413E7","0.5246663066432383","1556","1","133","1","0.963825705672787"
"3780","2000","1","31","1900","60000","130","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35082.875377218275","36.03512939504602","5293504.489545493","9.245187672629173E7","0.5276768010575016","1556","1","133","1","0.963825705672787"
"3781","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12881.403736172742","10.737480104212118","1289653.1518946404","6.6673200812908344E7","0.4918309609401448","29","1","151","1","0.9588928473554399"
"3782","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12751.064039645338","11.043777847137179","1295291.8425855539","6.676769280242163E7","0.4918269308271404","29","1","151","1","0.9588928473554399"
"3783","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12693.878192241806","10.116439245799487","1345915.860218985","6.7046948711994454E7","0.49186118678767754","29","1","151","1","0.9588928473554399"
"3785","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12823.514030235483","10.476699328523033","1319037.9565126162","6.683698673213571E7","0.4918430512791579","29.5","1","151","1","0.9588928473554399"
"3784","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12885.021657137971","10.077459473075042","1276224.4644840527","6.702854092868234E7","0.49187932229619713","29","1","151","1","0.9588928473554399"
"3786","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12806.271231888386","10.770362296513824","1296874.3303156649","6.6775685346510045E7","0.4918430512791579","28.5","1","151","1","0.9588928473554399"
"3787","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12926.394633116468","9.979321952316477","1312173.513525468","6.686732584413484E7","0.4918511115051666","29.5","1","151","1","0.9588928473554399"
"3788","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12861.063994137094","10.729406698091603","1279960.4240139057","6.683202987474648E7","0.4919014879177212","29","1","151","1","0.9588928473554399"
"3789","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12927.743873039106","10.466393083091022","1280974.3901931464","6.663375124899095E7","0.4918470813921622","28.5","1","151","1","0.9588928473554399"
"3791","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35001.142900018465","37.27184243742141","5280271.226061505","9.256071259035884E7","0.5263710444440862","1554","1","150","1","0.959166895039737"
"3792","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34968.97124891514","35.84968065156742","5277675.496187995","9.252240026684755E7","0.5262037947544049","1557.5","1","151","1","0.9588928473554399"
"3790","2000","1","31","1900","60000","140","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12828.892447078297","10.378345824817924","1292403.3553093413","6.6776885896294415E7","0.4918692470136863","29","1","151","1","0.9588928473554399"
"3793","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35015.361397828085","36.91951967695742","5268948.448592405","9.247887947903538E7","0.52540583237954","1555.5","1","151","1","0.9583447519868458"
"3794","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35018.7086539819","37.08438574842805","5282827.079535192","9.248713566117616E7","0.5266813631454226","1554.5","1","151","1","0.9588928473554399"
"3795","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35044.51805594534","35.915418653331805","5279152.471982204","9.246475890248598E7","0.52628238195799","1554","1","151","1","0.9588928473554399"
"3797","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35003.09723141279","36.221465693998546","5286578.220336545","9.247783247382903E7","0.5272919252655844","1554","1","150","1","0.959166895039737"
"3796","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35031.48870559731","35.71110967991344","5275319.299889849","9.252460077845135E7","0.5261876743023874","1685","1","151","1","0.9588928473554399"
"3798","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34988.243842273965","36.387712421193065","5298185.093688685","9.247598598153679E7","0.528456627923847","1548","1","151","1","0.9588928473554399"
"3799","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34985.88722908526","36.73904084459895","5287697.21834485","9.233412208393876E7","0.5270460883723179","1558.5","1","151","1","0.9588928473554399"
"3800","2000","1","31","1900","60000","140","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35000.29071452249","36.59612264466352","5272651.535742484","9.256295821644165E7","0.5257705576064353","1553.5","1","151","1","0.9588928473554399"
"3801","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12809.527205139082","9.485351476544736","1234111.2041556735","6.656175452527495E7","0.49185715667467317","29","1","170","1","0.9536859413537956"
"3802","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12709.743154011252","10.758148665297206","1270346.5800287833","6.6819860193862595E7","0.4918632018441797","29","1","170","1","0.9536859413537956"
"3804","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12876.924800519317","10.425339465171907","1310349.509841322","6.6832497240110844E7","0.49187126207018844","29.5","1","170","1","0.9536859413537956"
"3803","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12742.024967919788","9.982794075004389","1341962.1518038637","6.695258669167946E7","0.4918632018441797","29","1","170","1","0.9536859413537956"
"3805","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12909.590118754752","9.104501772018283","1321501.0836983875","6.698707536252135E7","0.4918632018441797","29","1","170","1","0.9536859413537956"
"3806","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12925.866269463811","9.820346619321718","1297865.2250033726","6.6690065909811795E7","0.4918752921831928","29","1","169","1","0.9539599890380926"
"3807","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12739.436196892582","9.075684508548235","1293561.6447108125","6.6829685121207364E7","0.49187327712669066","29","1","170","1","0.9536859413537956"
"3808","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12764.977287273634","9.455762126013953","1331196.4384282306","6.698002987617305E7","0.49181887060113166","29","1","170","1","0.9536859413537956"
"3809","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","13018.75659531068","10.905084798610966","1281071.144990418","6.6761678163159214E7","0.4918531265616688","29.5","1","170","1","0.9536859413537956"
"3810","2000","1","31","1900","60000","150","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","12765.762045049789","9.606585838742138","1269456.287154043","6.678278948818939E7","0.49186723195718407","29","1","170","1","0.9536859413537956"
"3811","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34956.52037550248","37.34127881078701","5290540.939942302","9.239082819623624E7","0.52735237696065","1555.5","1","170","1","0.9186078377637709"
"3812","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34987.581875823795","35.830672210134715","5299339.110014589","9.243103525231045E7","0.5279407734592878","1555.5","1","170","1","0.9180597423951767"
"3813","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35044.400523959914","36.915558255776936","5281992.486059948","9.24508294580107E7","0.5266632276369029","1560","1","169","1","0.9197040285009591"
"3814","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35000.1346000809","36.075950268060495","5270908.175323553","9.247355976368715E7","0.5257080908548676","1556","1","170","1","0.9180597423951767"
"3815","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34901.61308697241","36.704124243904005","5277274.836956398","9.245549491295317E7","0.5262179001499202","1559.5","1","170","1","0.9186078377637709"
"3816","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34997.556006138824","36.93238807170141","5293105.121699666","9.244752705022214E7","0.5273846178646849","1554","1","171","1","0.9166895039736914"
"3817","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34977.28628693205","37.32436238839619","5276510.03118867","9.253145861891663E7","0.5263388035400512","1548.5","1","169","1","0.9199780761852563"
"3818","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35024.712708199186","36.72775223348261","5272985.7141143065","9.247259605237557E7","0.5261574484548547","1551.5","1","170","1","0.919429980816662"
"3819","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","35066.94519052532","35.829547310391696","5292098.112865522","9.243668367449692E7","0.5275236567633357","1557.5","1","169","1","0.9199780761852563"
"3820","2000","1","31","1900","60000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","34982.96442931276","36.64962380384219","5293986.019323246","9.238892897236116E7","0.5275961987974143","1560.5","1","170","1","0.9186078377637709"
"3821","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7942.864718169749","7.608945616044666","-4258957.563162944","3.1486319282403678E7","0.4907259039543469","33","1","176","1","0.9520416552480132"
"3823","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7739.861919350647","6.262559090419865","-4259641.3382847775","3.1406084242109418E7","0.49070655941192587","33","1","176","1","0.9520416552480132"
"3822","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7994.958107495716","6.673723395752325","-4266322.18841391","3.132605834737132E7","0.49073557622555736","33","1","176","1","0.9520416552480132"
"3824","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7866.696523520664","6.626446102455127","-4253640.467380201","3.1510767432261854E7","0.49073718827075913","32.5","1","175","1","0.9523157029323103"
"3825","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7838.764071155388","6.9420619593303154","-4253927.567081663","3.1617614138513442E7","0.4907404123611626","32.5","1","176","1","0.9520416552480132"
"3826","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7977.869845380572","5.427982954618049","-4268456.438053358","3.1315549319977492E7","0.4907146196379346","33","1","176","1","0.9520416552480132"
"3827","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7927.312960769509","7.153122468192238","-4281817.66828621","3.1398046912271034E7","0.49070817145712764","32.5","1","176","1","0.9520416552480132"
"3831","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29893.31808208509","36.09233597178135","2202276.6711025755","7.261539555640718E7","0.4906759305530927","33","1","177","1","0.9021649767059469"
"3828","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7998.881117165823","6.75420849588097","-4272208.326051068","3.14613450004797E7","0.49073074008995216","32.5","1","176","1","0.9520416552480132"
"3830","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7960.801856965863","5.328170282992667","-4258239.323961645","3.1387094363489576E7","0.4907194557735399","33","1","176","1","0.9520416552480132"
"3829","2000","1","31","1900","60000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7949.423299254376","6.346884682288052","-4252611.655660517","3.1500760367072962E7","0.4907259039543469","32","1","176","1","0.9520416552480132"
"3832","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29814.78986339289","37.214549093743905","2190240.498553226","7.265273315471172E7","0.49074524849676787","32.5","1","176","1","0.9038092628117292"
"3833","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29809.77780487369","36.714993631185195","2187782.952995083","7.258944704181159E7","0.49073396418035564","32","1","177","1","0.9024390243902439"
"3834","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29877.811590414924","38.49881783509686","2215508.7975466205","7.26155399586629E7","0.49073880031596084","32.5","1","176","1","0.9032611674431351"
"3835","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29714.814646973962","37.54019902470262","2194331.446327244","7.257924576208648E7","0.49071784372833815","32","1","176","1","0.9035352151274322"
"3836","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29877.796037498523","36.402893624880285","2214768.335232927","7.272339053737402E7","0.4907162316831364","32.5","1","176","1","0.9035352151274322"
"3837","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29833.460651410656","37.30785631090937","2203284.896661911","7.257036540581869E7","0.49067754259829444","33","1","177","1","0.9024390243902439"
"3838","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29850.14643116248","36.727441553219414","2188550.3280697875","7.25903921808686E7","0.4907226798639434","32.5","1","176","1","0.9032611674431351"
"3839","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29941.883696615845","35.447552685437394","2214059.298360336","7.259362027999118E7","0.49070655941192587","32.5","1","176","1","0.9038092628117292"
"3840","2000","1","31","1900","60000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29781.113886226347","38.686961837406066","2209760.5632351474","7.267777874666327E7","0.4907130075927329","32.5","1","176","1","0.9035352151274322"
"3841","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7886.928642057157","6.725844541113058","-4305770.723067236","3.121879243818508E7","0.49073557622555736","32.5","1","202","1","0.9449164154562893"
"3844","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7824.403979651195","7.570576124587727","-4275023.458245699","3.1366391044778626E7","0.4907226798639434","32","1","202","1","0.9449164154562893"
"3842","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","8009.938290665795","5.4888633332885854","-4266785.899989689","3.1457291697175357E7","0.4907194557735399","32.5","1","203","1","0.9446423677719923"
"3843","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7934.964952717948","6.987303913481992","-4255050.896496845","3.149738429191013E7","0.4907146196379346","32","1","202","1","0.9449164154562893"
"3845","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7856.343237606791","6.563369740667117","-4283620.163770883","3.1343873103834298E7","0.49073396418035564","33","1","202","1","0.9449164154562893"
"3846","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7766.739278687175","5.743176066942263","-4265632.384085254","3.147494417399953E7","0.4906791546434962","32.5","1","203","1","0.9446423677719923"
"3847","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7854.107567720835","6.64416616382268","-4266366.042889094","3.139877963818357E7","0.49072106781874164","32.5","1","203","1","0.9446423677719923"
"3849","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7846.863862540788","5.374884173547406","-4264919.127700219","3.144259914860312E7","0.49075492076797833","32.5","1","203","1","0.9446423677719923"
"3848","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7975.40065983666","6.488956110408332","-4282332.956816261","3.132667020033344E7","0.49067754259829444","33","1","202","1","0.9449164154562893"
"3850","2000","1","31","1900","60000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7932.931864174518","6.138336067824917","-4286908.333032095","3.1326594200179152E7","0.4907113955475311","32.5","1","202","1","0.9449164154562893"
"3851","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29864.399142147864","37.67367692635244","2217225.596895806","7.262481289553612E7","0.4907130075927329","32.5","1","377","1","0.8969580707043026"
"3852","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29853.569655847063","36.30486405457386","2201133.411362345","7.26224437934686E7","0.49075330872277656","32","1","377","1","0.8969580707043026"
"3853","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29814.39876603236","37.02983006912653","2205891.549111246","7.263086428918445E7","0.49073396418035564","32.5","1","377","1","0.8969580707043026"
"3854","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29798.577720916037","37.26855612489774","2209026.2870326093","7.266365771508229E7","0.4907259039543469","32","1","377","1","0.8969580707043026"
"3855","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29911.023018602922","37.526734751474855","2220981.268641883","7.264552125831974E7","0.49073880031596084","33","1","377","1","0.8969580707043026"
"3857","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29860.969609324497","36.82572755129877","2194506.70729305","7.259294394772226E7","0.49076620508439056","32","1","377","1","0.8969580707043026"
"3856","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29846.23914433557","37.522080265351086","2213322.198589776","7.265089409129722E7","0.49070172327632067","32.5","1","377","1","0.8969580707043026"
"3858","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29761.553884260196","36.47070535027375","2207394.008868131","7.261865606797579E7","0.4907194557735399","32.5","1","377","1","0.8969580707043026"
"3859","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29837.148912953104","38.02346945231546","2202392.739259326","7.257710130614248E7","0.49073074008995216","32.5","1","377","1","0.8969580707043026"
"3860","2000","1","31","1900","60000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29846.987828960988","36.60848188981681","2190992.5598015552","7.257578851281908E7","0.4907291280447504","32.5","1","377","1","0.8969580707043026"
"3861","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7951.043544267579","5.297209100356613","-4274945.95498881","3.133015173323211E7","0.49072751599954867","32.5","1","232","1","0.9366949849273773"
"3862","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7940.605319842559","6.189838757183463","-4272034.221151167","3.1385729587591257E7","0.4907259039543469","32.5","1","232","1","0.9366949849273773"
"3863","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7782.428002260777","5.796761866029812","-4255147.854749404","3.1472035986764345E7","0.4907291280447504","33","1","232","1","0.9366949849273773"
"3864","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7857.9239359471585","7.7214161517030275","-4236778.929173723","3.147946866041939E7","0.49073718827075913","32.5","1","233","1","0.9364209372430803"
"3865","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7905.835414600261","6.840930892103318","-4278456.105002751","3.142098335512371E7","0.4907162316831364","32","1","233","1","0.9364209372430803"
"3866","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7861.361123892048","5.6370158614428085","-4260761.7572335005","3.136261224020787E7","0.4907242919091452","32.5","1","233","1","0.9364209372430803"
"3868","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7922.591890967495","6.3786828137071145","-4279036.305033092","3.1428106094174385E7","0.4906823787338997","33","1","233","1","0.9364209372430803"
"3867","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7805.2974806181055","5.826088362122474","-4297482.27350663","3.121736849362587E7","0.49075169667757484","32.5","1","232","1","0.9366949849273773"
"3869","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","7925.383748360013","6.717370152416524","-4253684.256710579","3.152868705907563E7","0.4907194557735399","32","1","232","1","0.9366949849273773"
"3870","2000","1","31","1900","60000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","8030.297614979909","5.572685968595072","-4246248.454553442","3.1563654165192883E7","0.49074847258717136","32.5","1","232","1","0.9366949849273773"
"3871","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29867.066127579128","37.94732962977529","2207857.6221084194","7.266030871011779E7","0.49075492076797833","33","1","385","1","0.894765689229926"
"3872","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29782.241675536683","37.08874736447918","2197994.994720445","7.263321471172643E7","0.49073074008995216","33","1","385","1","0.894765689229926"
"3874","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29818.689604712636","37.29213344294906","2209312.1390840644","7.269912564072834E7","0.4907259039543469","32.5","1","384","1","0.8950397369142231"
"3873","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29960.023900168064","35.48177016124024","2197602.943921945","7.25894729052632E7","0.49070494736672415","32.5","1","385","1","0.894765689229926"
"3875","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29856.048983550972","37.97485823742595","2207213.251716404","7.2677319076722E7","0.49075169667757484","32.5","1","385","1","0.894765689229926"
"3876","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29838.001172329154","37.24347677303482","2204087.7506884243","7.263970516963899E7","0.4906791546434962","32","1","385","1","0.894765689229926"
"3877","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29800.853586046196","38.18963571836815","2211523.489429358","7.271194269113871E7","0.49073557622555736","31","1","385","1","0.894765689229926"
"3878","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29859.057500384046","38.0918300023289","2202306.6880289605","7.260429777542725E7","0.49073557622555736","32","1","385","1","0.894765689229926"
"3879","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29854.571562334477","38.35345226387245","2200219.9329395834","7.260182567965744E7","0.49073074008995216","33","1","385","1","0.894765689229926"
"3880","2000","1","31","1900","60000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","29823.402403137377","37.43977510272559","2210609.3929172014","7.265030978580183E7","0.4907033353215224","32","1","385","1","0.894765689229926"
"3882","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","5932.390291406557","5.131068291879005","-6517425.222673545","1.7048000182957087E7","0.4891267551142134","37.5","1","325","1","0.91120855028775"
"3881","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","6057.941986576722","3.7057764712504024","-6526257.301988102","1.7059543107792057E7","0.48910929129119446","38","1","327","1","0.9106604549191559"
"3883","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","6081.480191838628","4.889989240137454","-6524023.464600119","1.7037902945608445E7","0.4890851106131683","38","1","328","1","0.9103864072348589"
"3884","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","6042.190002734819","4.701455025396469","-6491305.7098636795","1.721561349416305E7","0.489093170839177","37.5","1","326","1","0.910934502603453"
"3885","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","5975.047115416601","4.807711755794293","-6518219.8128115265","1.710745841570143E7","0.48917914658327016","37.5","1","329","1","0.9101123595505618"
"3886","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","6077.28143699247","5.0287420326565915","-6520747.551267344","1.705505474620172E7","0.4891388454532265","38","1","328","1","0.9103864072348589"
"3887","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","6038.813768296763","4.1611803985248335","-6526103.967194283","1.6920127606493972E7","0.48914421893723237","37","1","328","1","0.9103864072348589"
"3888","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","6015.036710072924","5.1754879210204425","-6534021.2256362215","1.7027170755522404E7","0.4891321285982192","38","1","331","1","0.9095642641819677"
"3889","2000","1","31","1900","60000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","6053.357339195923","5.736252414400209","-6506463.496469458","1.7078899314234607E7","0.4891576526472469","37","1","324","1","0.9114825979720471"
"3891","2000","1","31","1900","60000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","24888.842924713976","34.95165322504122","-476154.38407660084","5.539692719442478E7","0.48911332140419883","36.5","1","394","1","0.8922992600712524"
"3892","2000","1","31","1900","60000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","24920.355597721868","36.14754061429267","-464720.08491078165","5.542919911995183E7","0.489093170839177","37.5","1","394","1","0.8922992600712524"
